,date,city,treated,ratio
3726,2011-12-01,I,0,0.08657506784222246
3727,2011-12-01,J,0,0.06713274276588767
3728,2011-12-01,K,0,0.0561182617010849
3729,2011-12-01,L,0,0.07967998906633915
3730,2011-12-01,M,0,0.05898240875587114
3731,2011-12-01,N,0,0.05290281603388469
3732,2011-12-01,O,0,0.058164607101237144
3733,2011-12-01,P,0,0.0709997406024571
3734,2011-12-01,Q,0,0.0846754485963718
3735,2011-12-01,R,0,0.08207504423856302
3736,2011-12-01,S,0,0.05026029896799126
3737,2011-12-01,T,0,0.08966453262570431
3738,2011-12-01,U,0,0.06678438892312472
3739,2011-12-01,V,0,0.0839857845477785
3740,2011-12-01,W,0,0.051633658585346645
3741,2011-12-01,X,0,0.06968941216861554
3742,2011-12-01,Y,0,0.05098052506595516
3743,2011-12-01,Z,0,0.09081727675725576
3744,2012-01-01,A,0,0.05934835902580822
3745,2012-01-01,B,0,0.08372739537595458
3746,2012-01-01,C,0,0.06385330813630558
3747,2012-01-01,D,0,0.056767555716882384
3748,2012-01-01,E,0,0.09651476695232883
3749,2012-01-01,F,0,0.0797512307893311
3750,2012-01-01,G,0,0.09453155236494466
3751,2012-01-01,H,0,0.06532997008253197
3752,2012-01-01,I,0,0.09149176668391973
3753,2012-01-01,J,0,0.09708411667031412
3754,2012-01-01,K,0,0.06975919133933942
3755,2012-01-01,L,0,0.09520655255992236
3756,2012-01-01,M,0,0.06675428713395551
3757,2012-01-01,N,0,0.06622999995636455
3758,2012-01-01,O,0,0.09978663360975479
3759,2012-01-01,P,0,0.09762052240886762
3760,2012-01-01,Q,0,0.06143091729857375
3761,2012-01-01,R,0,0.09186010135185728
3762,2012-01-01,S,0,0.0671228938820451
3763,2012-01-01,T,0,0.09896216869890134
3764,2012-01-01,U,0,0.09249088143800317
3765,2012-01-01,V,0,0.09524596506562691
3766,2012-01-01,W,0,0.07868367557447793
3767,2012-01-01,X,0,0.06470756761605903
3768,2012-01-01,Y,0,0.059876250318835506
3769,2012-01-01,Z,0,0.07639359602730666
3770,2012-02-01,A,0,0.08357578626164912
3771,2012-02-01,B,0,0.08708943175618503
3772,2012-02-01,C,0,0.058519160628148145
3773,2012-02-01,D,0,0.07679439962855311
3774,2012-02-01,E,0,0.07180549100476091
3775,2012-02-01,F,0,0.0604112105488906
3776,2012-02-01,G,0,0.07764811586794121
3777,2012-02-01,H,0,0.06379568609032288
3778,2012-02-01,I,0,0.07675272785547751
3779,2012-02-01,J,0,0.06000546724504387
3780,2012-02-01,K,0,0.09499712684579026
3781,2012-02-01,L,0,0.06690514124597953
3782,2012-02-01,M,0,0.08051673013288965
3783,2012-02-01,N,0,0.056096649370994796
3784,2012-02-01,O,0,0.08150085962642337
3785,2012-02-01,P,0,0.06360201696457042
3786,2012-02-01,Q,0,0.09782657951855836
3787,2012-02-01,R,0,0.06970771330206654
3788,2012-02-01,S,0,0.0803703278355929
3789,2012-02-01,T,0,0.06079066828316482
3790,2012-02-01,U,0,0.09307381014382
3791,2012-02-01,V,0,0.09021664590602332
3792,2012-02-01,W,0,0.06228176561378858
3793,2012-02-01,X,0,0.09555242540030529
3794,2012-02-01,Y,0,0.052007751101706384
3795,2012-02-01,Z,0,0.087628656025837
3796,2012-03-01,A,0,0.07289343926713222
3797,2012-03-01,B,0,0.09177296972384821
3798,2012-03-01,C,0,0.07327429837180041
3799,2012-03-01,D,0,0.05327910478352015
3800,2012-03-01,E,0,0.06132727661479235
3801,2012-03-01,F,0,0.09971874173584692
3802,2012-03-01,G,0,0.06670888013846844
3803,2012-03-01,H,0,0.05801526085127165
3804,2012-03-01,I,0,0.09029154129027445
3805,2012-03-01,J,0,0.05225349136952504
3806,2012-03-01,K,0,0.05332043757343813
3807,2012-03-01,L,0,0.06487593897271832
3808,2012-03-01,M,0,0.05237004873176984
3809,2012-03-01,N,0,0.09978563419461528
3810,2012-03-01,O,0,0.08455644430410664
3811,2012-03-01,P,0,0.07597932204286786
3812,2012-03-01,Q,0,0.09025831949781318
3813,2012-03-01,R,0,0.08312434003059668
3814,2012-03-01,S,0,0.05866324768379473
3815,2012-03-01,T,0,0.060981689982444465
3816,2012-03-01,U,0,0.09338471428606458
3817,2012-03-01,V,0,0.06684806633869107
3818,2012-03-01,W,0,0.07238201713124393
3819,2012-03-01,X,0,0.06955678560616733
3820,2012-03-01,Y,0,0.052601490600252127
3821,2012-03-01,Z,0,0.08522868586418098
3822,2012-04-01,A,0,0.07700370403931078
3823,2012-04-01,B,0,0.08380700409069652
3824,2012-04-01,C,0,0.06391156948335718
3825,2012-04-01,D,0,0.07034569541634884
3826,2012-04-01,E,0,0.059632488113582405
3827,2012-04-01,F,0,0.0709841315718599
3828,2012-04-01,G,0,0.0826745705898517
3829,2012-04-01,H,0,0.09723445215962341
3830,2012-04-01,I,0,0.08317285999430038
3831,2012-04-01,J,0,0.07625798649964995
3832,2012-04-01,K,0,0.07081836112490808
3833,2012-04-01,L,0,0.05527748421304902
3834,2012-04-01,M,0,0.07385371484659953
3835,2012-04-01,N,0,0.057755404658032194
3836,2012-04-01,O,0,0.0791093591539545
3837,2012-04-01,P,0,0.08651235388052919
3838,2012-04-01,Q,0,0.09732478058440963
3839,2012-04-01,R,0,0.06484264338439834
3840,2012-04-01,S,0,0.06984527693787665
3841,2012-04-01,T,0,0.05914759697626662
3842,2012-04-01,U,0,0.09389702549402164
3843,2012-04-01,V,0,0.09120386122247115
3844,2012-04-01,W,0,0.0887479947336618
3845,2012-04-01,X,0,0.05286450192749507
3846,2012-04-01,Y,0,0.07783597209874608
3847,2012-04-01,Z,0,0.061750678101773454
3848,2012-05-01,A,0,0.05598425983611535
3849,2012-05-01,B,0,0.08908065500916948
3850,2012-05-01,C,0,0.0605790687553841
3851,2012-05-01,D,0,0.07504058491238348
3852,2012-05-01,E,0,0.07630481742002704
3853,2012-05-01,F,0,0.06066410020194858
3854,2012-05-01,G,0,0.07461305831611911
3855,2012-05-01,H,0,0.05264099487999985
3856,2012-05-01,I,0,0.05000362248192461
3857,2012-05-01,J,0,0.09401609658321852
3858,2012-05-01,K,0,0.07077943510430762
3859,2012-05-01,L,0,0.09537098994766778
3860,2012-05-01,M,0,0.07481536798641299
3861,2012-05-01,N,0,0.07155541472940824
3862,2012-05-01,O,0,0.06479560703293037
3863,2012-05-01,P,0,0.05408444687965194
3864,2012-05-01,Q,0,0.0654847324632261
3865,2012-05-01,R,0,0.08042351325869208
3866,2012-05-01,S,0,0.08813931736114947
3867,2012-05-01,T,0,0.07704127588269219
3868,2012-05-01,U,0,0.08791279218482095
3869,2012-05-01,V,0,0.05788757958294938
3870,2012-05-01,W,0,0.0791619965839587
3871,2012-05-01,X,0,0.09413016135128552
3872,2012-05-01,Y,0,0.06089801038204017
3873,2012-05-01,Z,0,0.06138344691964952
3874,2012-06-01,A,0,0.08742162565340253
3875,2012-06-01,B,0,0.09060283924243978
3876,2012-06-01,C,0,0.06240231648470496
3877,2012-06-01,D,0,0.0665784902093889
3878,2012-06-01,E,0,0.08158847002253058
3879,2012-06-01,F,0,0.0699215856594595
3880,2012-06-01,G,0,0.08120054850646265
3881,2012-06-01,H,0,0.07482150160483626
3882,2012-06-01,I,0,0.08868256545393625
3883,2012-06-01,J,0,0.09229443234566621
3884,2012-06-01,K,0,0.09319136046525801
3885,2012-06-01,L,0,0.08057625388649216
3886,2012-06-01,M,0,0.08062920522596252
3887,2012-06-01,N,0,0.07248234494097029
3888,2012-06-01,O,0,0.05138070224816527
3889,2012-06-01,P,0,0.06495901097316313
3890,2012-06-01,Q,0,0.05318488592503704
3891,2012-06-01,R,0,0.07188926244298766
3892,2012-06-01,S,0,0.09247426244913072
3893,2012-06-01,T,0,0.07984010088524107
3894,2012-06-01,U,0,0.08377662991347785
3895,2012-06-01,V,0,0.05940039858885375
3896,2012-06-01,W,0,0.06309765748513972
3897,2012-06-01,X,0,0.05815660764864473
3898,2012-06-01,Y,0,0.09213443811302154
3899,2012-06-01,Z,0,0.06401565064937463
3900,2012-07-01,A,0,0.07811631548506147
3901,2012-07-01,B,0,0.057056430650950424
3902,2012-07-01,C,0,0.05619944541636559
3903,2012-07-01,D,0,0.06737916816080088
3904,2012-07-01,E,0,0.06651765790300088
3905,2012-07-01,F,0,0.06644266169057039
3906,2012-07-01,G,0,0.08004663935098781
3907,2012-07-01,H,0,0.06579950780202223
3908,2012-07-01,I,0,0.08843679344873857
3909,2012-07-01,J,0,0.05453353841233207
3910,2012-07-01,K,0,0.06623929288688143
3911,2012-07-01,L,0,0.08345965642510314
3912,2012-07-01,M,0,0.08014660552387651
3913,2012-07-01,N,0,0.05597578091835277
3914,2012-07-01,O,0,0.07197367465674188
3915,2012-07-01,P,0,0.06546107314372684
3916,2012-07-01,Q,0,0.08159352161573863
3917,2012-07-01,R,0,0.056493513978640185
3918,2012-07-01,S,0,0.08352829614918539
3919,2012-07-01,T,0,0.07319162656348949
3920,2012-07-01,U,0,0.06374449939596286
3921,2012-07-01,V,0,0.08737219968320381
3922,2012-07-01,W,0,0.059395492765662306
3923,2012-07-01,X,0,0.05761189692815259
3924,2012-07-01,Y,0,0.050767796828227296
3925,2012-07-01,Z,0,0.0930650178156351
3926,2012-08-01,A,0,0.07461827703567189
3927,2012-08-01,B,0,0.07583578046607728
3928,2012-08-01,C,0,0.05573813083529177
3929,2012-08-01,D,0,0.05538880680238137
3930,2012-08-01,E,0,0.06668917024473515
3931,2012-08-01,F,0,0.07581153220093058
3932,2012-08-01,G,0,0.08504361095216748
3933,2012-08-01,H,0,0.07496351782564642
3934,2012-08-01,I,0,0.09157792155195203
3935,2012-08-01,J,0,0.06886961658734946
3936,2012-08-01,K,0,0.05140439959773507
3937,2012-08-01,L,0,0.07130761375130565
3938,2012-08-01,M,0,0.0542501314658683
3939,2012-08-01,N,0,0.06610272136818458
3940,2012-08-01,O,0,0.09925773415592037
3941,2012-08-01,P,0,0.09286771285605216
3942,2012-08-01,Q,0,0.06182278565794695
3943,2012-08-01,R,0,0.06879812156563545
3944,2012-08-01,S,0,0.07155825654721554
3945,2012-08-01,T,0,0.0881934188850093
3946,2012-08-01,U,0,0.051672856391028255
3947,2012-08-01,V,0,0.05193113850139517
3948,2012-08-01,W,0,0.055855893376435775
3949,2012-08-01,X,0,0.08141624912925371
3950,2012-08-01,Y,0,0.07072733086222237
3951,2012-08-01,Z,0,0.0924462814381167
3952,2012-09-01,A,0,0.06420289451139187
3953,2012-09-01,B,0,0.0744626014904717
3954,2012-09-01,C,0,0.08533928607648722
3955,2012-09-01,D,0,0.07726005985825046
3956,2012-09-01,E,0,0.06583999888784797
3957,2012-09-01,F,0,0.057627138430667545
3958,2012-09-01,G,0,0.07703017093122061
3959,2012-09-01,H,0,0.05710782511310741
3960,2012-09-01,I,0,0.09696522298457229
3961,2012-09-01,J,0,0.07699453053053203
3962,2012-09-01,K,0,0.05874576524284631
3963,2012-09-01,L,0,0.08603212734584537
3964,2012-09-01,M,0,0.05517735971598861
3965,2012-09-01,N,0,0.088582239498701
3966,2012-09-01,O,0,0.07286445555395218
3967,2012-09-01,P,0,0.056633097775626605
3968,2012-09-01,Q,0,0.05186055181544008
3969,2012-09-01,R,0,0.09966889968449526
3970,2012-09-01,S,0,0.06371841450438157
3971,2012-09-01,T,0,0.0976124311035853
3972,2012-09-01,U,0,0.07509181683685254
3973,2012-09-01,V,0,0.07515076919627409
3974,2012-09-01,W,0,0.054553485918606676
3975,2012-09-01,X,0,0.09753529094189875
3976,2012-09-01,Y,0,0.08664479322750435
3977,2012-09-01,Z,0,0.07593639190797756
3978,2012-10-01,A,0,0.056012856953694304
3979,2012-10-01,B,0,0.058783828474414275
3980,2012-10-01,C,0,0.0716083302570892
3981,2012-10-01,D,0,0.06811294103661085
3982,2012-10-01,E,0,0.07790690034356665
3983,2012-10-01,F,0,0.05381719873786044
3984,2012-10-01,G,0,0.052017300965916995
3985,2012-10-01,H,0,0.07555515433450272
3986,2012-10-01,I,0,0.051425069046453616
3987,2012-10-01,J,0,0.052977597700508805
3988,2012-10-01,K,0,0.06881707290952033
3989,2012-10-01,L,0,0.0530889534867401
3990,2012-10-01,M,0,0.06927348133081751
3991,2012-10-01,N,0,0.062087525795471825
3992,2012-10-01,O,0,0.059388514855454384
3993,2012-10-01,P,0,0.07023399157431315
3994,2012-10-01,Q,0,0.055995195281562854
3995,2012-10-01,R,0,0.06748196835596354
3996,2012-10-01,S,0,0.07174368146833016
3997,2012-10-01,T,0,0.0915001473480069
3998,2012-10-01,U,0,0.09664030912411112
3999,2012-10-01,V,0,0.06541692172331164
4000,2012-10-01,W,0,0.06463210248702182
4001,2012-10-01,X,0,0.07832591371356092
4002,2012-10-01,Y,0,0.05687072132001619
4003,2012-10-01,Z,0,0.06748560923640287
4004,2012-11-01,A,0,0.05266081895809537
4005,2012-11-01,B,0,0.06895340718910639
4006,2012-11-01,C,0,0.05570756728615553
4007,2012-11-01,D,0,0.0780906455901148
4008,2012-11-01,E,0,0.08207968671978308
4009,2012-11-01,F,0,0.09935457683383479
4010,2012-11-01,G,0,0.059756933112972005
4011,2012-11-01,H,0,0.0603601074401232
4012,2012-11-01,I,0,0.09737097592948826
4013,2012-11-01,J,0,0.09323204192284093
4014,2012-11-01,K,0,0.08080270247186094
4015,2012-11-01,L,0,0.09207036183751045
4016,2012-11-01,M,0,0.06048460723607443
4017,2012-11-01,N,0,0.0937014411431718
4018,2012-11-01,O,0,0.09336537548373203
4019,2012-11-01,P,0,0.06240561242400314
4020,2012-11-01,Q,0,0.07541866571299399
4021,2012-11-01,R,0,0.09648871319455023
4022,2012-11-01,S,0,0.08395749980837426
4023,2012-11-01,T,0,0.08302595526603704
4024,2012-11-01,U,0,0.07798823002821831
4025,2012-11-01,V,0,0.06344157823466251
4026,2012-11-01,W,0,0.09892076857556295
4027,2012-11-01,X,0,0.07237548228110915
4028,2012-11-01,Y,0,0.0655725048276482
4029,2012-11-01,Z,0,0.08642903548408887
4030,2012-12-01,A,0,0.08038524066302338
4031,2012-12-01,B,0,0.06711206541023064
4032,2012-12-01,C,0,0.06518957954285187
4033,2012-12-01,D,0,0.06072533425812662
4034,2012-12-01,E,0,0.05392432183701298
4035,2012-12-01,F,0,0.08128554532596294
4036,2012-12-01,G,0,0.07528468190718776
4037,2012-12-01,H,0,0.06174242053764231
4038,2012-12-01,I,0,0.052756226279168136
4039,2012-12-01,J,0,0.05094505341318819
4040,2012-12-01,K,0,0.08692479648325588
4041,2012-12-01,L,0,0.059412659457758504
4042,2012-12-01,M,0,0.06333218096947534
4043,2012-12-01,N,0,0.05070560968902982
4044,2012-12-01,O,0,0.057531952741608945
4045,2012-12-01,P,0,0.0937222858781248
4046,2012-12-01,Q,0,0.06210304173712289
4047,2012-12-01,R,0,0.09769790992415361
4048,2012-12-01,S,0,0.05821734192000695
4049,2012-12-01,T,0,0.06266307293298222
4050,2012-12-01,U,0,0.09338549842384963
4051,2012-12-01,V,0,0.07133041693459106
4052,2012-12-01,W,0,0.0633914469596803
4053,2012-12-01,X,0,0.08464068813600899
4054,2012-12-01,Y,0,0.052561420199111995
4055,2012-12-01,Z,0,0.09453025882892524
4056,2013-01-01,A,0,0.09207807726783299
4057,2013-01-01,B,0,0.05428985175662179
4058,2013-01-01,C,0,0.08993093733122473
4059,2013-01-01,D,0,0.09805852209415979
4060,2013-01-01,E,0,0.07460348095774468
4061,2013-01-01,F,0,0.0784076675063019
4062,2013-01-01,G,0,0.08398983701129638
4063,2013-01-01,H,0,0.06333634716080055
4064,2013-01-01,I,0,0.08248306294941873
4065,2013-01-01,J,0,0.0737433750051471
4066,2013-01-01,K,0,0.07027709023067892
4067,2013-01-01,L,0,0.09514007797937525
4068,2013-01-01,M,0,0.0898951554974242
4069,2013-01-01,N,0,0.09673038141018137
4070,2013-01-01,O,0,0.0918325912443553
4071,2013-01-01,P,0,0.05209053005766507
4072,2013-01-01,Q,0,0.08032646955379118
4073,2013-01-01,R,0,0.08488184407577354
4074,2013-01-01,S,0,0.083242873785815
4075,2013-01-01,T,0,0.06359782173791755
4076,2013-01-01,U,0,0.07128151757324959
4077,2013-01-01,V,0,0.051951456904179794
4078,2013-01-01,W,0,0.05470470638478367
4079,2013-01-01,X,0,0.0780255950309592
4080,2013-01-01,Y,0,0.07912058822327901
4081,2013-01-01,Z,0,0.06006146453118194
4082,2013-02-01,A,0,0.07241013618707731
4083,2013-02-01,B,0,0.07360386298743309
4084,2013-02-01,C,0,0.050566838876759015
4085,2013-02-01,D,0,0.057126039165124654
4086,2013-02-01,E,0,0.08121500286413394
4087,2013-02-01,F,0,0.09964100538988085
4088,2013-02-01,G,0,0.08251958739687182
4089,2013-02-01,H,0,0.056010833359393
4090,2013-02-01,I,0,0.09107201485495534
4091,2013-02-01,J,0,0.0715768860590792
4092,2013-02-01,K,0,0.054185010460722216
4093,2013-02-01,L,0,0.07999122916630114
4094,2013-02-01,M,0,0.06140230490824595
4095,2013-02-01,N,0,0.07083908736897648
4096,2013-02-01,O,0,0.06591471249371757
4097,2013-02-01,P,0,0.08214269737536198
4098,2013-02-01,Q,0,0.0715517336403311
4099,2013-02-01,R,0,0.055199104660823825
4100,2013-02-01,S,0,0.06078377830660271
4101,2013-02-01,T,0,0.07502226368190308
4102,2013-02-01,U,0,0.08945921135353799
4103,2013-02-01,V,0,0.05048716326188177
4104,2013-02-01,W,0,0.08062136419947001
4105,2013-02-01,X,0,0.055794087933783314
4106,2013-02-01,Y,0,0.08020247118840848
4107,2013-02-01,Z,0,0.09184038177391246
4108,2013-03-01,A,0,0.06142414832384675
4109,2013-03-01,B,0,0.07477573762386339
4110,2013-03-01,C,0,0.08870264629222677
4111,2013-03-01,D,0,0.058778873962731036
4112,2013-03-01,E,0,0.05762805713509808
4113,2013-03-01,F,0,0.09525229343196302
4114,2013-03-01,G,0,0.08473233256869483
4115,2013-03-01,H,0,0.08682866815211109
4116,2013-03-01,I,0,0.09219843138060202
4117,2013-03-01,J,0,0.07697128904425057
4118,2013-03-01,K,0,0.0744202749596232
4119,2013-03-01,L,0,0.07781286757916901
4120,2013-03-01,M,0,0.08585089844660704
4121,2013-03-01,N,0,0.06954686525761308
4122,2013-03-01,O,0,0.054758412335849195
4123,2013-03-01,P,0,0.056779844229144234
4124,2013-03-01,Q,0,0.09869514790212018
4125,2013-03-01,R,0,0.05258588311703913
4126,2013-03-01,S,0,0.08558096687245746
4127,2013-03-01,T,0,0.09718407642105018
4128,2013-03-01,U,0,0.056462977362029154
4129,2013-03-01,V,0,0.08611321889260391
4130,2013-03-01,W,0,0.06512282989901554
4131,2013-03-01,X,0,0.0618482509155582
4132,2013-03-01,Y,0,0.09263113041065378
4133,2013-03-01,Z,0,0.09546768457929919
4134,2013-04-01,A,0,0.067352525469619
4135,2013-04-01,B,0,0.08163237683546337
4136,2013-04-01,C,0,0.058796881716723065
4137,2013-04-01,D,0,0.08948797182131264
4138,2013-04-01,E,0,0.09406199439378532
4139,2013-04-01,F,0,0.06593361760907644
4140,2013-04-01,G,0,0.08264834921237409
4141,2013-04-01,H,0,0.09382088489457463
4142,2013-04-01,I,0,0.050768745312487824
4143,2013-04-01,J,0,0.09278676310398776
4144,2013-04-01,K,0,0.07860571720860274
4145,2013-04-01,L,0,0.07070076923875757
4146,2013-04-01,M,0,0.07613079234243757
4147,2013-04-01,N,0,0.0912031004030996
4148,2013-04-01,O,0,0.08610647747750148
4149,2013-04-01,P,0,0.07506324253411248
4150,2013-04-01,Q,0,0.07438261629687111
4151,2013-04-01,R,0,0.09496288563476919
4152,2013-04-01,S,0,0.061617110180180394
4153,2013-04-01,T,0,0.05478508479045699
4154,2013-04-01,U,0,0.0839319059347716
4155,2013-04-01,V,0,0.08511058561028823
4156,2013-04-01,W,0,0.07841930134104794
4157,2013-04-01,X,0,0.06312682725390781
4158,2013-04-01,Y,0,0.06479765302023832
4159,2013-04-01,Z,0,0.08085216144308535
4160,2013-05-01,A,0,0.06364791711740163
4161,2013-05-01,B,0,0.07498106062004704
4162,2013-05-01,C,0,0.06660371749422936
4163,2013-05-01,D,0,0.07552190880673247
4164,2013-05-01,E,0,0.06146819498447173
4165,2013-05-01,F,0,0.05990302391576416
4166,2013-05-01,G,0,0.08669991699064547
4167,2013-05-01,H,0,0.06928637686802033
4168,2013-05-01,I,0,0.06162830955823573
4169,2013-05-01,J,0,0.09292102007410802
4170,2013-05-01,K,0,0.07008502382600983
4171,2013-05-01,L,0,0.05579350826302739
4172,2013-05-01,M,0,0.08540239819227763
4173,2013-05-01,N,0,0.06399859946208522
4174,2013-05-01,O,0,0.07826211226795207
4175,2013-05-01,P,0,0.08118465201310797
4176,2013-05-01,Q,0,0.09812871855459603
4177,2013-05-01,R,0,0.05955506003075836
4178,2013-05-01,S,0,0.06420860286351693
4179,2013-05-01,T,0,0.09661099160391604
4180,2013-05-01,U,0,0.08591464531570003
4181,2013-05-01,V,0,0.07246654984876061
4182,2013-05-01,W,0,0.08673866986146447
4183,2013-05-01,X,0,0.07066925616048164
4184,2013-05-01,Y,0,0.07050257606894891
4185,2013-05-01,Z,0,0.05782083771120569
4186,2013-06-01,A,0,0.07610241232963914
4187,2013-06-01,B,0,0.0631332207092514
4188,2013-06-01,C,0,0.08167967179766497
4189,2013-06-01,D,0,0.06993030914196824
4190,2013-06-01,E,0,0.09268605163646493
4191,2013-06-01,F,0,0.08856812955652618
4192,2013-06-01,G,0,0.05739666165967796
4193,2013-06-01,H,0,0.07955459815928076
4194,2013-06-01,I,0,0.08568703102419023
4195,2013-06-01,J,0,0.07572204558049128
4196,2013-06-01,K,0,0.05569736409954146
4197,2013-06-01,L,0,0.07516236970619677
4198,2013-06-01,M,0,0.07164494948281488
4199,2013-06-01,N,0,0.06628772179932117
4200,2013-06-01,O,0,0.07912677857730735
4201,2013-06-01,P,0,0.06624361664938205
4202,2013-06-01,Q,0,0.06177783435026453
4203,2013-06-01,R,0,0.08679506376921906
4204,2013-06-01,S,0,0.060668551069127115
4205,2013-06-01,T,0,0.09026441277159183
4206,2013-06-01,U,0,0.098958050310919
4207,2013-06-01,V,0,0.07206193582265796
4208,2013-06-01,W,0,0.09061961929959335
4209,2013-06-01,X,0,0.05841838641949094
4210,2013-06-01,Y,0,0.08986517511004019
4211,2013-06-01,Z,0,0.0981233579266867
4212,2013-07-01,A,0,0.07585116970849515
4213,2013-07-01,B,0,0.06278599021039698
4214,2013-07-01,C,0,0.05804131341383133
4215,2013-07-01,D,0,0.09583134146419323
4216,2013-07-01,E,0,0.06622862693433472
4217,2013-07-01,F,0,0.0748501865441533
4218,2013-07-01,G,0,0.0716715775585923
4219,2013-07-01,H,0,0.07176077602281787
4220,2013-07-01,I,0,0.08826291302256237
4221,2013-07-01,J,0,0.09675791596575138
4222,2013-07-01,K,0,0.08183873386140336
4223,2013-07-01,L,0,0.09785691112236067
4224,2013-07-01,M,0,0.059522233430401694
4225,2013-07-01,N,0,0.07819686383141984
4226,2013-07-01,O,0,0.08427534926891955
4227,2013-07-01,P,0,0.08574881648130783
4228,2013-07-01,Q,0,0.08779237255498525
4229,2013-07-01,R,0,0.06665750508170823
4230,2013-07-01,S,0,0.09410972897512945
4231,2013-07-01,T,0,0.05658527812259505
4232,2013-07-01,U,0,0.06392678571745061
4233,2013-07-01,V,0,0.07343570002883126
4234,2013-07-01,W,0,0.0795999046293926
4235,2013-07-01,X,0,0.06476420908214583
4236,2013-07-01,Y,0,0.09539128224756796
4237,2013-07-01,Z,0,0.07259234157587954
4238,2013-08-01,A,0,0.05501686670578424
4239,2013-08-01,B,0,0.09095258828931353
4240,2013-08-01,C,0,0.0982726947875394
4241,2013-08-01,D,0,0.06731638250429225
4242,2013-08-01,E,0,0.07773217922926089
4243,2013-08-01,F,0,0.0791535301393876
4244,2013-08-01,G,0,0.09008104594006906
4245,2013-08-01,H,0,0.057591913693078776
4246,2013-08-01,I,0,0.09206270320150226
4247,2013-08-01,J,0,0.08608047506256597
4248,2013-08-01,K,0,0.0517460047970609
4249,2013-08-01,L,0,0.07834575856361167
4250,2013-08-01,M,0,0.0514016883554481
4251,2013-08-01,N,0,0.07482199736680199
4252,2013-08-01,O,0,0.07997065589088963
4253,2013-08-01,P,0,0.08174398528145903
4254,2013-08-01,Q,0,0.09634393343438556
4255,2013-08-01,R,0,0.06485285094303919
4256,2013-08-01,S,0,0.09222829298692478
4257,2013-08-01,T,0,0.07261106066852074
4258,2013-08-01,U,0,0.08334699297942244
4259,2013-08-01,V,0,0.09039717114613166
4260,2013-08-01,W,0,0.08620205829544061
4261,2013-08-01,X,0,0.08977502944444689
4262,2013-08-01,Y,0,0.08180347536036
4263,2013-08-01,Z,0,0.09003903044524643
4264,2013-09-01,A,0,0.09545067383868189
4265,2013-09-01,B,0,0.09522094207757908
4266,2013-09-01,C,0,0.06639441097520872
4267,2013-09-01,D,0,0.09859864136776272
4268,2013-09-01,E,0,0.05288334981560322
4269,2013-09-01,F,0,0.08082013467160837
4270,2013-09-01,G,0,0.07476122788509604
4271,2013-09-01,H,0,0.06152380350797565
4272,2013-09-01,I,0,0.07675740242899452
4273,2013-09-01,J,0,0.053297732985004474
4274,2013-09-01,K,0,0.07768570787951372
4275,2013-09-01,L,0,0.09272327209369235
4276,2013-09-01,M,0,0.057048620628145044
4277,2013-09-01,N,0,0.06626760933704359
4278,2013-09-01,O,0,0.08155616355258999
4279,2013-09-01,P,0,0.06796506393435647
4280,2013-09-01,Q,0,0.07075015135738412
4281,2013-09-01,R,0,0.06692254490800102
4282,2013-09-01,S,0,0.07413349478019805
4283,2013-09-01,T,0,0.06865979768636526
4284,2013-09-01,U,0,0.05721241616229377
4285,2013-09-01,V,0,0.05994063980993371
4286,2013-09-01,W,0,0.053962329501163135
4287,2013-09-01,X,0,0.07338285338595502
4288,2013-09-01,Y,0,0.0922701967254367
4289,2013-09-01,Z,0,0.05452755416925945
4290,2013-10-01,A,0,0.08293627487575841
4291,2013-10-01,B,0,0.07101115802267513
4292,2013-10-01,C,0,0.09356905107973686
4293,2013-10-01,D,0,0.06816567729153596
4294,2013-10-01,E,0,0.08472216943659766
4295,2013-10-01,F,0,0.06995561132680145
4296,2013-10-01,G,0,0.07709742204939082
4297,2013-10-01,H,0,0.08874728207211557
4298,2013-10-01,I,0,0.09839285417247332
4299,2013-10-01,J,0,0.05674437237831034
4300,2013-10-01,K,0,0.07645485304345227
4301,2013-10-01,L,0,0.05661343211921987
4302,2013-10-01,M,0,0.051525186007118945
4303,2013-10-01,N,0,0.0873975310126605
4304,2013-10-01,O,0,0.09916356594220654
4305,2013-10-01,P,0,0.07977016415681401
4306,2013-10-01,Q,0,0.05362163225022581
4307,2013-10-01,R,0,0.053086398945582855
4308,2013-10-01,S,0,0.06572736818339048
4309,2013-10-01,T,0,0.06904420302141812
4310,2013-10-01,U,0,0.05019332421205103
4311,2013-10-01,V,0,0.09213414515662495
4312,2013-10-01,W,0,0.07342898831913902
4313,2013-10-01,X,0,0.09978538410402586
4314,2013-10-01,Y,0,0.09420734675473727
4315,2013-10-01,Z,0,0.07503881539059275
4316,2013-11-01,A,0,0.08135290638389589
4317,2013-11-01,B,0,0.06572759996260431
4318,2013-11-01,C,0,0.06516780522067431
4319,2013-11-01,D,0,0.05651024811053513
4320,2013-11-01,E,0,0.07727001081776151
4321,2013-11-01,F,0,0.05408356325417434
4322,2013-11-01,G,0,0.07234298296142194
4323,2013-11-01,H,0,0.06608622099634885
4324,2013-11-01,I,0,0.08952666677038684
4325,2013-11-01,J,0,0.06907228068923593
4326,2013-11-01,K,0,0.09507476509249659
4327,2013-11-01,L,0,0.059476521504538055
4328,2013-11-01,M,0,0.096527328708103
4329,2013-11-01,N,0,0.07966433223020278
4330,2013-11-01,O,0,0.05601208011129324
